SPATIAL,RAC_TOTAL,RAC_WHITE,RAC_BLACK,RAC_INDIAN,RAC_ASIAN,RAC_PACIFIC,RAC_OTHER,RAC_HISPANIC
30741,29792,26906,1174,215,249,0,537,711
30742,7902,7037,519,0,175,16,155,0
30746,1423,1423,0,0,0,0,0,0
30747,15996,13142,2444,11,33,18,151,197
30750,4905,4623,71,28,55,0,60,68
30751,11,11,0,0,0,0,0,0
30752,8227,7747,57,45,49,0,112,217
30753,6807,5651,116,16,41,0,98,885
30755,8486,7354,382,0,8,0,36,706
30756,125,33,0,0,0,0,0,92
30757,2426,2188,0,0,65,95,0,78
30802,6143,4421,1449,36,55,0,89,93
30803,842,646,178,0,1,0,12,5
30805,2730,2067,486,14,0,0,64,99
30807,75,20,48,0,0,7,0,0
30808,4035,3030,716,0,4,0,124,161
30809,44679,33792,5515,26,2214,0,1000,2132
30810,2000,1880,93,2,0,0,7,18
30812,351,251,100,0,0,0,0,0
30813,37820,22256,9155,171,775,0,1558,3905
30814,8295,5913,1653,41,61,0,166,461
30815,39982,13281,22911,269,565,213,1250,1493
30816,1811,1264,501,0,0,0,0,46
30817,7504,4833,2492,0,19,2,49,109
30818,695,442,78,0,0,0,0,175
30820,1270,855,270,13,0,0,103,29
30821,767,359,407,0,0,0,1,0
30822,870,870,0,0,0,0,0,0
30823,1909,910,911,24,0,0,31,33
30824,17461,8667,8031,0,45,134,144,440
30828,4292,1522,2665,0,44,0,24,37
30830,14378,5651,8146,0,20,0,74,487
30833,3384,1276,2017,0,24,0,40,27
30901,15849,1872,13245,67,23,0,129,513
30903,799,744,0,0,39,0,0,16
30904,24765,11575,11669,44,440,0,298,739
30905,8029,3540,2118,34,224,103,486,1524
30906,59945,16458,39497,64,384,0,1162,2380
30907,51665,37976,7225,0,2991,0,1346,2127
30909,43080,19707,18893,74,1201,151,724,2330
30912,215,60,122,0,6,0,15,12
31001,4657,2450,2076,0,13,0,50,68
31002,2581,2184,330,0,0,0,56,11
31003,130,110,20,0,0,0,0,0
31005,18253,11976,4539,41,190,0,288,1219
31006,4429,2404,1944,0,62,0,0,19
31007,1037,376,493,0,12,0,1,155
31008,17861,12651,4302,22,166,19,187,514
31009,1446,1175,228,13,3,0,8,19
31011,862,645,156,0,0,0,25,36
31012,2782,1450,1280,0,8,0,1,43
31014,13747,9493,3741,9,16,0,97,391
31015,21808,10600,9819,0,280,63,297,749
31016,1496,747,749,0,0,0,0,0
31017,1581,1255,310,5,1,0,0,10
31018,2697,1069,1490,0,11,0,0,127
31019,2368,2037,315,0,6,0,0,10
31020,2159,1245,836,12,0,0,66,0
31021,28060,14328,12547,15,486,0,105,579
31022,1609,1280,253,0,0,0,39,37
31023,14108,9205,3687,0,104,0,541,571
31024,20165,13011,5424,2,64,0,308,1356
31025,1285,711,383,6,0,0,140,45
31027,9341,5678,3069,0,14,0,77,503
31028,5779,3993,1267,0,275,0,183,61
31029,17109,11564,4858,52,119,0,91,425
31030,18124,6421,9719,7,213,0,137,1627
31031,6098,4355,1521,14,0,0,164,44
31032,14298,10822,3104,46,7,0,143,176
31033,2084,1356,704,0,0,0,24,0
31035,1350,749,528,0,11,0,18,44
31036,12682,7790,4121,0,0,0,263,508
31037,4728,2340,1938,4,2,0,0,444
31038,708,539,157,0,12,0,0,0
31039,0,0,0,0,0,0,0,0
31041,810,290,449,0,69,0,1,1
31042,1686,622,999,1,0,0,0,64
31044,3409,1442,1929,0,0,0,38,0
31045,55,14,41,0,0,0,0,0
31046,3098,2178,855,0,31,0,3,31
31047,13432,9034,2392,73,473,0,375,1085
31049,1913,1698,7,0,2,0,6,200
31050,1053,911,134,0,0,0,8,0
31051,181,56,115,0,0,0,0,10
31052,8441,5868,2187,0,41,0,214,131
31054,1744,879,718,0,0,0,52,95
31055,8222,3508,2988,0,0,0,55,1671
31057,2153,748,1300,5,0,0,65,35
31058,1384,1352,8,0,0,0,24,0
31060,2245,1848,298,3,0,0,4,92
31061,44149,22900,18810,106,702,61,570,1000
31062,474,261,207,0,0,0,0,6
31063,5430,1795,3063,0,60,0,118,394
31064,9350,6470,2289,14,63,0,122,392
31065,864,337,511,0,0,0,9,7
31066,1667,1075,577,0,0,0,3,12
31067,242,159,83,0,0,0,0,0
31068,4995,1374,3293,62,104,1,83,78
31069,19439,11485,5965,45,509,0,761,674
31070,938,609,279,0,2,0,41,7
31071,1030,615,358,18,0,0,0,39
31072,1426,1005,171,2,8,0,45,195
31075,2818,1953,545,0,18,0,253,49
31076,3429,1903,1354,0,0,0,4,168
31077,1363,985,318,0,6,0,0,54
31078,3034,1420,1470,21,28,0,95,0
31079,2237,1578,575,0,0,0,14,70
31081,255,255,0,0,0,0,0,0
31082,10329,4660,5480,0,35,0,89,65
31083,339,284,55,0,0,0,0,0
31084,8,8,0,0,0,0,0,0
31085,1065,652,249,0,0,0,60,104
31087,8883,2223,6420,0,56,0,15,169
31088,50799,29527,13410,131,2028,57,1765,3881
31089,4444,1669,2420,0,19,0,118,218
31090,781,477,263,0,1,8,0,32
31091,4850,1701,2702,2,0,0,3,442
31092,6985,3369,3119,15,0,0,116,366
31093,30742,14028,13153,87,693,0,531,2250
31094,1126,725,370,0,4,0,27,0
31096,6968,3810,3066,0,57,0,11,24
31097,1501,1194,295,0,0,0,12,0
31098,3439,1809,965,5,64,23,351,222
31201,8774,2699,5825,10,92,0,26,122
31204,29454,9429,18828,29,240,0,347,581
31206,28902,4825,21942,58,329,0,521,1227
31207,1075,677,284,0,43,0,58,13
31210,33887,21129,9999,36,1258,52,410,1003
31211,15803,6586,8364,14,164,0,226,449
31213,0,0,0,0,0,0,0,0
31216,16371,11082,3753,36,217,0,257,1026
31217,17471,5752,11285,7,33,0,211,183
31220,13891,7926,4596,20,687,0,137,525
31301,4468,1663,2078,10,14,5,165,533
31302,8602,7661,545,0,25,0,101,270
31303,2030,1716,314,0,0,0,0,0
31304,0,0,0,0,0,0,0,0
31305,6916,3902,2715,0,25,7,120,147
31307,1163,1010,86,0,0,0,0,67
31308,7258,6316,627,36,7,0,140,132
31309,826,706,80,19,10,0,11,0
31312,17902,15249,1654,20,73,42,504,360
31313,41642,15429,17635,141,1081,134,1786,5436
31314,1636,769,421,0,62,35,41,308
31315,8442,4061,2191,59,36,77,604,1414
31316,12160,7687,3015,32,110,34,601,681
31318,283,283,0,0,0,0,0,0
31320,8313,4911,2803,28,108,0,248,215
31321,6929,4931,1466,25,43,0,178,286
31322,24546,14216,7072,102,915,0,708,1533
31323,1278,321,943,0,0,0,9,5
31324,23905,17578,3286,130,565,0,415,1931
31326,19858,15009,2720,21,405,29,521,1153
31327,244,96,148,0,0,0,0,0
31328,3438,3321,48,6,0,0,53,10
31329,9562,6819,2092,3,28,0,282,338
31331,6747,4555,2016,25,0,10,93,48
31401,20253,9835,8585,0,456,0,297,1080
31404,31771,8176,21502,65,428,16,484,1100
31405,37042,15860,17288,114,510,138,664,2468
31406,35691,19000,13300,19,802,63,954,1553
31407,11831,5483,4831,0,210,0,484,823
31408,10729,3396,5479,15,130,31,86,1592
31409,692,465,55,10,26,0,13,123
31410,23777,20178,540,47,1448,0,371,1193
31411,8003,7508,90,0,119,0,66,220
31415,12463,365,11637,14,29,0,147,271
31419,58640,28730,20818,178,2137,23,1757,4997
31501,15394,7074,7282,177,320,19,252,270
31503,20395,15966,3154,24,69,0,162,1020
31510,9962,7215,1735,0,42,35,154,781
31512,2444,2089,162,0,0,0,49,144
31513,16324,11331,2888,89,149,0,205,1662
31516,14665,12440,1301,23,49,0,380,472
31518,743,594,21,0,0,0,0,128
31519,3094,2269,417,0,15,0,3,390
31520,22167,7639,11698,45,85,14,748,1938
31522,15956,14503,451,105,164,8,334,391
31523,14171,11338,1239,55,85,76,201,1177
31524,0,0,0,0,0,0,0,0
31525,29240,18356,7558,98,606,11,707,1904
31527,677,660,0,0,0,0,0,17
31532,815,757,44,0,0,0,0,14
31533,16531,8098,6458,24,312,0,224,1415
31535,12165,7733,2255,0,0,0,181,1996
31537,10855,6081,3377,72,48,0,175,1102
31539,14418,10225,2430,0,0,0,85,1678
31542,2847,2676,151,0,0,0,0,20
31543,4583,4333,26,0,0,0,19,205
31544,595,292,301,0,0,0,2,0
31545,15802,11547,3007,9,41,0,351,847
31546,8272,5068,2349,9,0,0,277,569
31547,1403,997,97,0,0,7,31,271
31548,20720,13955,4340,40,333,34,880,1138
31549,2162,1240,740,0,0,0,11,171
31550,691,561,0,0,0,0,17,113
31551,1190,735,104,38,0,0,0,313
31552,911,904,7,0,0,0,0,0
31553,4800,4357,229,0,122,7,12,73
31554,8592,5147,2653,0,15,0,54,723
31555,2948,2393,223,0,19,0,64,249
31556,37,37,0,0,0,0,0,0
31557,2844,2550,146,3,0,0,6,139
31558,21351,15428,3145,219,275,16,754,1514
31560,2650,2134,400,1,0,0,29,86
31561,300,300,0,0,0,0,0,0
31562,2431,2308,28,33,0,0,24,38
31563,1416,977,393,0,0,0,0,46
31565,1778,1331,411,0,0,0,0,36
31566,4064,3714,33,0,110,29,147,31
31567,588,561,11,0,0,0,0,16
31568,858,773,76,0,0,0,9,0
31569,5645,3875,1420,14,67,0,43,226
31601,34567,11365,20555,11,284,0,461,1891
31602,35430,20438,11282,58,1270,0,574,1808
31605,21238,13169,5536,45,422,7,730,1329
31606,4020,2973,800,0,60,0,72,115
31620,10221,6729,2886,42,0,0,14,550
31622,2214,1481,496,9,6,0,8,214
31623,90,44,46,0,0,0,0,0
31624,1348,1034,32,56,0,0,0,226
31625,1592,1069,523,0,0,0,0,0
31626,3122,1423,1426,0,0,0,8,265
31627,234,129,104,1,0,0,0,0
31629,587,275,216,8,8,0,5,75
31630,516,139,91,30,0,0,25,231
31631,510,400,59,40,0,0,2,9
31632,11673,9326,1628,0,22,26,223,448
31634,5826,4006,1630,0,37,0,87,66
31635,6169,3886,1839,0,29,0,74,341
31636,10112,7922,866,27,6,0,162,1129
31637,3176,2501,281,0,0,0,37,357
31638,965,517,334,6,27,0,23,58
31639,9924,8681,875,18,22,0,147,181
31641,1797,1184,469,17,0,0,41,86
31642,4716,2556,1011,2,0,0,9,1138
31643,8848,4217,3995,0,90,8,121,417
31645,5697,4568,641,25,152,0,68,243
31647,3907,2155,1328,30,26,0,51,317
31648,1176,617,54,7,0,0,16,482
31649,1257,1068,175,0,0,0,8,6
31650,3586,2161,505,0,0,0,8,912
31698,771,268,439,0,0,11,30,23
31699,581,285,136,4,44,0,50,62
31701,19199,2964,15225,29,128,0,463,390
31705,32979,8204,23269,19,60,1,496,930
31707,25733,8833,15075,67,522,0,547,689
31709,16434,7023,7630,65,203,0,408,1105
31711,787,464,190,0,0,0,5,128
31712,1042,882,145,0,15,0,0,0
31714,5879,2678,2774,0,101,0,19,307
31716,2818,1565,1086,20,3,0,66,78
31719,9294,2559,6229,0,171,0,40,295
31720,396,222,61,0,0,0,5,108
31721,20736,9500,10087,0,196,0,234,719
31722,366,280,65,2,0,0,5,14
31730,8947,2915,5323,0,56,0,25,628
31733,1487,1205,282,0,0,0,0,0
31735,899,676,180,0,0,0,0,43
31738,2205,1554,501,19,0,0,8,123
31743,561,88,413,0,0,0,0,60
31744,2764,2160,444,0,3,11,31,115
31747,132,99,17,0,0,0,0,16
31749,2597,2045,309,0,0,0,3,240
31750,18676,11100,6287,0,17,5,182,1085
31756,804,594,79,0,0,0,131,0
31757,10353,7459,2218,0,242,0,156,278
31763,24203,17985,4701,14,536,0,482,485
31764,1383,676,613,0,14,0,0,80
31765,3003,2020,581,0,113,0,17,272
31768,23094,11162,7499,2,211,1,222,3997
31771,5992,3770,837,62,0,0,169,1154
31772,722,430,280,12,0,0,0,0
31773,3196,2778,320,0,20,0,54,24
31774,6796,3968,2521,0,8,0,265,34
31775,3129,1857,180,19,12,0,13,1048
31778,2329,1773,324,0,4,0,4,224
31779,9766,5231,4052,0,36,6,200,241
31780,1816,958,834,0,0,0,3,21
31781,1981,1312,459,0,0,0,42,168
31783,1064,992,3,0,0,0,0,69
31784,789,606,151,0,0,0,9,23
31787,1434,568,818,0,20,0,14,14
31788,11024,6753,1305,53,55,0,5,2853
31789,1088,874,204,0,0,0,4,6
31790,1848,1409,336,16,11,0,49,27
31791,12064,7202,4503,0,95,0,122,142
31792,25008,12345,11164,0,73,0,769,657
31793,10653,7626,1359,0,137,0,198,1333
31794,25572,13063,9382,44,387,15,406,2275
31795,2472,1511,821,0,0,0,5,135
31796,1056,732,317,0,5,0,2,0
31798,601,546,55,0,0,0,0,0
31801,2507,1949,439,0,0,0,51,68
31803,6298,2851,3108,0,15,52,131,141
31804,5958,5430,293,0,26,0,86,123
31805,2858,1692,1014,19,5,0,95,33
31806,5040,3473,1319,0,0,0,5,243
31807,3090,2849,43,0,122,0,53,23
31808,6650,5634,612,0,32,0,214,158
31810,198,78,116,4,0,0,0,0
31811,5634,4056,1271,22,49,0,161,75
31812,538,251,286,0,0,0,1,0
31814,212,114,98,0,0,0,0,0
31815,3285,729,1085,11,135,0,29,1296
31816,5486,2891,2454,16,58,0,67,0
31820,9795,6608,1557,80,520,0,189,841
31821,304,24,280,0,0,0,0,0
31822,5818,3733,1583,4,19,0,245,234
31823,970,904,0,0,6,0,38,22
31824,1868,840,998,0,0,0,0,30
31825,2406,975,1416,0,0,0,15,0
31826,2738,1458,1092,0,0,0,2,186
31827,2303,672,1586,0,20,0,0,25
31829,828,662,119,0,26,0,0,21
31830,2686,1544,935,8,77,0,64,58
31831,3419,1691,1461,27,18,0,135,87
31832,130,106,24,0,0,0,0,0
31833,7133,4109,2880,0,38,0,68,38
31836,808,471,337,0,0,0,0,0
31901,7304,2841,3800,28,92,0,145,398
31903,20559,2572,14648,0,329,0,963,2047
31904,33643,21456,7467,135,1356,0,1052,2177
31905,20993,11740,2758,153,655,408,1195,4084
31906,21408,6106,14132,13,103,0,516,538
31907,57410,14307,38088,187,587,12,1394,2835
31909,38559,23826,7536,121,1364,0,1911,3801
32003,29247,24144,1212,22,769,17,679,2404
32008,5144,4640,164,0,2,0,107,231
32009,3481,3301,31,0,0,0,60,89
32011,14142,13073,403,222,9,0,173,262
32024,19442,16115,1182,86,221,0,652,1186
32025,22914,15426,4976,69,295,0,705,1443
32026,1717,509,916,3,15,8,13,253
32033,4587,3514,575,38,21,0,91,348
32034,33189,27879,2667,33,626,0,400,1584
32038,9264,8171,478,0,0,28,170,417
32040,7214,6647,252,58,36,0,37,184
32043,24908,19606,2073,129,360,0,466,2274
32044,2004,1954,38,0,0,0,8,4
32046,9345,8594,489,21,2,0,115,124
32052,9575,4896,3693,25,53,0,152,756
32053,3341,2176,596,70,0,0,13,486
32054,11669,8419,2370,47,47,3,126,657
32055,16770,10625,5019,0,65,0,219,842
32058,4514,3180,1085,8,8,0,69,164
32059,2622,1847,314,85,0,0,97,279
32060,22974,18062,2960,30,75,0,297,1550
32061,403,403,0,0,0,0,0,0
32062,2558,2208,228,0,0,0,0,122
32063,14051,11996,1522,37,114,0,48,334
32064,6860,2960,2372,20,19,0,117,1372
32065,37862,23999,6033,42,2119,78,1819,3772
32066,7532,4866,1428,13,5,0,96,1124
32068,52300,40859,3718,55,1110,58,2081,4419
32071,3579,3222,8,0,12,0,149,188
32072,210,125,63,0,0,0,22,0
32073,39378,26269,5741,27,1305,31,1492,4513
32079,369,333,36,0,0,0,0,0
32080,21976,20320,74,25,199,22,253,1083
32081,9836,8865,196,23,304,0,22,426
32082,30516,26997,678,17,881,30,578,1335
32083,3559,2249,1037,17,25,0,44,187
32084,33844,25670,4526,54,418,0,852,2324
32086,27265,24296,622,76,549,0,309,1413
32087,5767,3582,1953,0,28,0,89,115
32091,14923,11570,2638,17,11,0,301,386
32092,31189,25868,1109,161,1076,0,594,2381
32094,2452,2083,160,0,0,0,83,126
32095,7887,7153,246,0,175,0,165,148
32096,2073,1388,521,13,0,0,69,82
32097,16977,14648,1213,0,49,5,199,863
32102,2188,1849,0,13,20,0,8,298
32110,7681,5742,879,0,46,0,372,642
32112,8493,3571,1458,0,124,29,90,3221
32113,5266,4007,690,44,0,0,320,205
32114,31385,11908,15696,71,459,5,946,2300
32117,24498,14167,7319,144,368,7,581,1912
32118,16820,15174,305,44,289,47,254,707
32119,22192,16837,2611,55,529,8,688,1464
32124,5452,3795,697,2,283,1,180,494
32127,30205,26703,897,108,256,0,471,1770
32128,18147,14994,1049,184,1168,0,77,675
32129,20923,17711,942,24,630,48,318,1250
32130,5520,3580,331,38,20,0,22,1529
32131,4723,3342,1028,0,58,0,15,280
32132,7074,6477,171,29,0,0,104,293
32133,82,82,0,0,0,0,0,0
32134,7685,7048,47,22,48,0,64,456
32136,7574,7145,75,0,113,0,20,221
32137,39910,30841,2912,94,1371,0,922,3770
32139,1047,990,22,14,16,0,0,5
32140,837,687,13,0,76,0,33,28
32141,18226,16672,447,187,129,0,314,477
32145,5733,3961,1195,7,0,0,54,516
32147,517,517,0,0,0,0,0,0
32148,10715,8687,525,25,0,0,220,1258
32157,423,182,0,0,0,0,0,241
32159,30570,27634,962,100,256,35,334,1249
32162,54936,52662,630,0,161,32,300,1151
32164,45817,31593,6792,0,876,17,1096,5443
32168,24902,21464,1750,94,385,0,157,1052
32169,10694,10275,41,30,74,0,27,247
32174,49085,42424,2150,6,1148,3,971,2383
32176,14730,13508,159,0,198,0,121,744
32177,25628,17467,6652,47,46,0,364,1052
32179,7410,6460,604,34,6,11,26,269
32180,4058,2621,13,0,23,0,31,1370
32181,2222,1579,275,0,5,0,56,307
32187,1641,1364,247,0,0,0,16,14
32189,6035,5493,145,37,13,0,134,213
32190,1163,481,23,0,38,0,0,621
32193,1034,659,358,11,0,0,6,0
32195,3437,2529,479,16,0,0,133,280
32202,6078,1993,3371,16,152,0,115,431
32204,7281,4876,1804,16,33,0,62,490
32205,28913,19171,7071,66,596,0,774,1235
32206,16820,3411,12356,48,120,0,580,305
32207,34770,21193,6046,77,2399,0,743,4312
32208,30640,4252,25147,6,159,0,539,537
32209,34192,815,32441,16,23,8,311,578
32210,61973,31125,20920,136,2279,0,2055,5458
32211,34434,17192,12277,9,1022,67,708,3159
32212,2702,1522,584,65,4,0,165,362
32216,38358,23709,7542,106,2512,0,722,3767
32217,18938,12855,2190,41,929,211,346,2366
32218,57754,23026,30101,77,657,0,1294,2599
32219,11413,4841,5369,6,63,6,183,945
32220,13884,11412,1832,12,63,9,207,349
32221,30957,16571,9045,158,1618,18,1247,2300
32222,10014,4392,3047,13,477,41,646,1398
32223,24424,20046,1232,0,913,39,603,1591
32224,39113,29072,2372,186,1761,0,1606,4116
32225,53545,33650,9030,33,3288,20,2639,4885
32226,16580,11942,2093,32,419,0,933,1161
32227,2518,1586,236,5,96,0,187,408
32228,394,248,94,0,4,0,13,35
32233,24755,18486,2879,23,743,0,379,2245
32234,6100,4521,673,36,50,0,97,723
32244,60694,25781,22038,141,3074,404,2024,7232
32246,51598,29484,7723,52,4546,5,1623,8165
32250,26235,22439,849,64,677,0,656,1550
32254,13040,4626,7204,46,61,21,312,770
32256,42388,25321,5924,106,4661,50,1816,4510
32257,37498,26861,4262,54,1409,0,1303,3609
32258,28855,18595,2393,0,3121,36,1150,3560
32259,45503,36865,1837,41,1633,151,1566,3410
32266,6817,6033,65,36,175,0,140,368
32277,28645,13384,11097,0,1142,8,750,2264
32301,29860,12742,14215,54,400,33,794,1622
32303,49584,28433,17121,34,1000,0,694,2302
32304,46660,23101,16041,71,1350,0,1258,4839
32305,20547,7198,12001,124,104,12,337,771
32308,23281,14732,5426,31,1010,0,809,1273
32309,31352,23542,4296,17,996,0,630,1871
32310,16827,6711,8506,42,399,0,340,829
32311,19984,11712,5178,121,1167,9,512,1285
32312,31985,24336,3096,54,2103,0,641,1755
32317,14669,10833,1832,47,935,0,250,772
32320,3637,2608,786,0,37,69,54,83
32321,6083,3948,1466,22,59,0,78,510
32322,4268,3074,758,21,0,0,91,324
32323,334,325,0,0,0,9,0,0
32324,4626,2138,2189,0,30,0,38,231
32327,27616,21394,4438,179,126,0,353,1126
32328,3122,2825,102,0,0,0,11,184
32330,592,110,214,0,0,0,0,268
32331,4292,2835,1301,0,2,0,69,85
32332,1704,4,1383,0,0,0,12,305
32333,10526,6055,4084,13,0,0,155,219
32334,2202,2157,8,0,0,0,37,0
32336,1425,797,614,7,0,0,7,0
32340,11042,5335,5207,0,18,0,52,430
32343,3256,301,2702,8,0,0,52,193
32344,12574,7110,4589,28,0,0,278,569
32346,1866,1858,0,0,0,0,0,8
32347,8047,6757,859,118,14,0,130,169
32348,12513,7567,3957,92,58,32,211,596
32350,1259,934,125,0,11,0,87,102
32351,19088,5317,10720,32,179,23,259,2558
32352,6361,1252,4217,0,0,0,38,854
32355,237,216,0,0,0,0,3,18
32356,125,125,0,0,0,0,0,0
32358,1978,1661,260,4,2,0,43,8
32359,1438,1390,0,0,36,0,0,12
32361,154,154,0,0,0,0,0,0
32399,0,0,0,0,0,0,0,0
32401,23380,14325,6078,300,666,0,768,1243
32403,3444,1821,449,31,194,20,325,604
32404,38076,28515,4520,192,1325,30,1121,2373
32405,32341,23445,4373,227,574,0,1246,2476
32407,10118,8441,471,16,117,0,209,864
32408,16085,14777,263,62,120,4,262,597
32409,10075,9054,34,234,242,27,281,203
32410,987,864,13,4,21,0,36,49
32413,14022,11587,538,79,410,10,485,913
32420,1843,1770,5,4,0,0,13,51
32421,5251,4954,27,43,0,0,89,138
32423,974,661,313,0,0,0,0,0
32424,7304,4438,1834,58,93,0,258,623
32425,14000,11882,1311,74,45,28,363,297
32426,791,212,510,29,0,0,19,21
32427,1031,740,216,51,0,0,0,24
32428,17019,13089,2779,105,0,21,369,656
32430,1028,930,0,29,0,0,10,59
32431,3816,2767,914,21,15,0,35,64
32432,46,46,0,0,0,0,0,0
32433,16515,13317,1733,39,31,0,450,945
32435,7442,5408,824,21,76,0,611,502
32437,1055,516,502,24,5,0,1,7
32438,4183,3974,12,0,0,0,117,80
32439,8866,7440,195,22,64,1,202,942
32440,7711,5464,1638,13,18,0,153,425
32442,3326,2864,252,80,11,0,24,95
32443,2852,1476,1256,11,0,0,47,62
32444,20913,17343,1890,25,362,0,599,694
32445,2744,1453,1023,5,5,0,100,158
32446,11856,7676,2978,42,246,0,142,772
32447,155,3,129,4,0,0,0,19
32448,8720,5561,2690,72,0,36,284,77
32449,591,591,0,0,0,0,0,0
32455,4747,4149,93,290,0,0,128,87
32456,7713,6064,1215,17,33,0,154,230
32459,14075,12337,102,0,302,85,162,1087
32460,5967,3826,1463,18,0,0,163,497
32461,21,21,0,0,0,0,0,0
32462,3348,2749,312,28,29,65,58,107
32463,188,156,32,0,0,0,0,0
32464,4320,4252,35,0,0,0,33,0
32465,8492,5993,1697,54,60,24,132,532
32466,6198,5764,136,0,11,0,85,202
32501,11571,4499,6219,27,74,0,386,366
32502,2786,1732,759,36,22,0,127,110
32503,34645,20572,9865,248,684,10,1651,1615
32504,22940,15383,3806,60,770,0,1513,1408
32505,25715,10438,12480,46,1026,48,1071,606
32506,34865,22320,5881,124,1991,0,2160,2389
32507,28928,22413,3400,51,444,0,618,2002
32508,6717,3889,816,10,280,15,337,1370
32509,727,222,272,0,0,0,17,216
32511,1180,703,161,0,22,0,68,226
32514,44610,29042,8464,204,1598,6,2372,2924
32526,36905,27766,4830,164,1325,17,1631,1172
32530,0,0,0,0,0,0,0,0
32531,5490,5023,43,162,0,0,140,122
32533,27419,22069,3743,126,336,11,520,614
32534,14937,8712,3900,82,166,11,1162,904
32535,5504,3572,1516,72,40,0,120,184
32536,22316,15273,3736,75,441,37,1060,1694
32539,27836,21445,3002,247,548,0,1019,1575
32541,17221,14745,352,95,415,0,320,1294
32542,3396,2010,387,0,108,0,227,664
32544,2140,1515,218,68,29,0,157,153
32547,34666,22789,4393,60,1410,120,1203,4691
32548,20744,14686,2586,47,649,100,643,2033
32550,7315,6886,14,48,201,12,132,22
32561,9208,8478,12,0,60,0,175,483
32563,24629,21550,333,11,489,20,1079,1147
32564,2678,2522,16,33,12,0,47,48
32565,4868,4529,132,62,44,23,29,49
32566,35952,28374,2255,102,1031,96,1437,2657
32567,3330,2801,362,0,13,0,39,115
32568,2940,2450,249,42,37,0,86,76
32569,12068,8858,863,84,452,0,565,1246
32570,29555,24097,2238,120,465,42,1377,1216
32571,32745,28471,1009,118,644,14,1001,1488
32577,4182,3693,287,0,0,0,41,161
32578,31957,26524,1424,55,922,0,1420,1612
32579,10332,7872,681,49,461,54,406,809
32580,3976,2868,132,92,32,0,571,281
32583,29614,22810,3235,307,354,26,1218,1664
32601,18819,11868,3647,0,881,142,542,1739
32603,7844,5235,489,15,667,0,286,1152
32605,23327,16586,1832,129,1390,42,954,2394
32606,24454,16688,2140,55,2508,23,715,2325
32607,29744,17122,6369,110,1449,47,733,3914
32608,47160,28451,7061,159,4990,232,1051,5216
32609,17974,8301,7262,64,512,0,764,1071
32612,7903,5012,785,0,549,0,312,1245
32615,15061,10452,3100,70,147,0,444,848
32616,789,413,230,0,0,0,48,98
32617,4605,3675,387,12,137,0,34,360
32618,7775,6049,1141,0,75,0,132,378
32619,4520,4401,7,0,0,0,17,95
32621,5755,4436,533,6,0,0,105,675
32622,1109,995,57,0,1,0,6,50
32625,1565,1549,0,4,0,0,12,0
32626,8204,7217,634,2,53,0,68,230
32628,5154,3582,1058,12,5,0,215,282
32631,454,450,0,0,0,0,4,0
32639,27,21,0,0,0,0,6,0
32640,10875,8418,1895,28,67,0,125,342
32641,13761,3137,9865,27,88,0,505,139
32643,11073,8713,1198,69,60,11,138,884
32648,371,344,6,0,2,0,19,0
32653,13870,9339,2324,15,1093,0,233,866
32656,14235,13039,203,11,161,0,165,656
32658,222,143,55,0,0,0,7,17
32664,588,434,126,0,0,0,3,25
32666,6101,5231,771,0,0,0,11,88
32667,3446,2684,346,0,6,0,169,241
32668,4315,3405,19,89,0,0,18,784
32669,11630,9166,1292,4,332,0,91,745
32680,9894,9087,143,53,58,0,227,326
32681,76,76,0,0,0,0,0,0
32683,243,209,16,0,0,0,14,4
32686,5913,3282,2034,111,3,0,192,291
32692,242,242,0,0,0,0,0,0
32693,12379,10048,1073,4,17,0,313,924
32694,2335,1723,323,11,115,0,15,148
32696,11589,7808,2011,9,95,0,464,1202
32697,425,301,74,0,0,0,40,10
32701,22069,13121,3482,0,742,0,784,3940
32702,2758,2512,108,4,14,0,55,65
32703,49218,23003,9862,41,705,52,1322,14233
32707,35511,23331,2343,113,1220,0,539,7965
32708,44605,30230,2585,30,1723,32,1391,8614
32709,1989,1884,0,0,0,0,0,105
32712,44194,25654,6221,26,1369,0,1268,9656
32713,19903,16152,751,10,391,14,235,2350
32714,35011,17463,4220,0,1051,7,1164,11106
32720,30847,22377,3410,39,505,0,801,3715
32724,34228,25864,2919,72,662,30,544,4137
32725,47113,25638,4340,242,716,31,908,15238
32726,21767,14428,3586,16,87,0,469,3181
32730,4980,3271,273,60,100,0,36,1240
32732,4827,4513,36,22,117,0,92,47
32735,3979,3491,217,0,0,0,59,212
32736,9864,8180,399,109,128,0,71,977
32738,44439,24970,4415,140,151,0,939,13824
32744,3613,3212,168,4,24,0,89,116
32746,41892,28400,2901,0,2666,70,1284,6571
32750,23630,17414,1825,43,591,5,530,3222
32751,21387,14940,3085,0,464,75,228,2595
32754,10388,9076,761,98,191,0,16,246
32757,25705,17898,3357,164,134,0,525,3627
32759,2769,2296,336,3,7,0,93,34
32763,22579,16947,834,0,267,0,449,4082
32764,3281,2881,239,0,11,0,16,134
32765,61426,39549,5110,106,3414,2,1889,11356
32766,16699,12180,823,0,673,0,310,2713
32767,3062,2928,1,0,0,0,0,133
32771,51310,26796,14187,112,1821,8,1229,7157
32773,30348,14914,4751,64,1176,0,628,8815
32776,12026,8243,1285,141,423,58,272,1604
